Graph1;Graph2;Cout;Temps(ms)
AP1_0001;LP1_0006;2.0;7.0
AP1_0001;LP1_0007;2.0;6.0
AP1_0001;LP1_0008;2.0;7.0
AP1_0001;LP1_0009;2.0;8.0
AP1_0001;LP1_0010;2.0;6.0
AP1_0001;LP1_0011;2.0;7.0
AP1_0001;LP1_0012;2.0;8.0
AP1_0001;LP1_0013;2.0;8.0
AP1_0001;LP1_0014;2.0;7.0
AP1_0001;LP1_0015;2.0;9.0
AP1_0001;LP1_0016;2.0;7.0
AP1_0001;LP1_0017;2.0;7.0
AP1_0001;LP1_0018;2.0;4.0
AP1_0001;LP1_0019;2.0;4.0
AP1_0001;LP1_0020;2.0;8.0
AP1_0001;LP1_0021;2.0;4.0
AP1_0001;LP1_0022;2.0;8.0
AP1_0001;LP1_0023;2.0;7.0
AP1_0001;LP1_0024;2.0;7.0
AP1_0001;LP1_0025;2.0;8.0
AP1_0001;LP1_0026;2.0;7.0
AP1_0001;LP1_0027;2.0;7.0
AP1_0001;LP1_0028;2.0;8.0
AP1_0001;LP1_0029;2.0;7.0
AP1_0001;LP1_0030;2.0;7.0
AP1_0001;LP1_0031;2.0;7.0
AP1_0001;LP1_0032;2.0;7.0
AP1_0001;LP1_0033;2.0;7.0
AP1_0001;LP1_0034;2.0;4.0
AP1_0001;LP1_0035;2.0;7.0
AP1_0001;LP1_0036;2.0;7.0
AP1_0001;LP1_0037;2.0;6.0
AP1_0001;LP1_0038;2.0;7.0
AP1_0001;LP1_0039;2.0;7.0
AP1_0001;LP1_0040;2.0;7.0
AP1_0001;LP1_0041;2.0;8.0
AP1_0001;LP1_0042;2.0;7.0
AP1_0001;LP1_0043;2.0;8.0
AP1_0001;LP1_0044;2.0;6.0
AP1_0001;LP1_0045;2.0;8.0
AP1_0001;LP1_0046;2.0;7.0
AP1_0001;LP1_0047;2.0;8.0
AP1_0001;LP1_0048;2.0;7.0
AP1_0001;LP1_0049;2.0;7.0
AP1_0001;LP1_0050;2.0;4.0
AP1_0001;LP1_0051;2.0;7.0
AP1_0001;LP1_0052;2.0;8.0
AP1_0001;LP1_0053;2.0;7.0
AP1_0001;LP1_0054;2.0;9.0
AP1_0001;LP1_0055;2.0;8.0
AP1_0001;LP1_0056;2.0;9.0
AP1_0001;LP1_0057;2.0;7.0
AP1_0001;LP1_0058;2.0;8.0
AP1_0001;LP1_0059;2.0;7.0
AP1_0001;LP1_0060;2.0;7.0
AP1_0001;LP1_0061;2.0;8.0
AP1_0001;LP1_0062;2.0;7.0
AP1_0001;LP1_0063;2.0;7.0
AP1_0001;LP1_0064;2.0;8.0
AP1_0001;LP1_0065;2.0;8.0
AP1_0001;LP1_0066;2.0;7.0
AP1_0001;LP1_0067;2.0;7.0
AP1_0001;LP1_0068;2.0;5.0
AP1_0001;LP1_0069;2.0;7.0
AP1_0001;LP1_0070;2.0;8.0
AP1_0001;LP1_0071;2.0;8.0
AP1_0001;LP1_0072;2.0;7.0
AP1_0001;LP1_0073;2.0;7.0
AP1_0001;LP1_0074;2.0;9.0
AP1_0001;LP1_0075;2.0;4.0
AP1_0001;LP1_0076;2.0;7.0
AP1_0001;LP1_0077;2.0;8.0
AP1_0001;LP1_0078;2.0;7.0
AP1_0001;LP1_0079;2.0;7.0
AP1_0001;LP1_0080;2.0;4.0
AP1_0001;LP1_0081;2.0;7.0
AP1_0001;LP1_0082;2.0;7.0
AP1_0001;LP1_0083;2.0;6.0
AP1_0001;LP1_0084;2.0;7.0
AP1_0001;LP1_0085;2.0;8.0
AP1_0001;LP1_0086;2.0;3.0
AP1_0001;LP1_0087;2.0;7.0
AP1_0001;LP1_0088;2.0;4.0
AP1_0001;LP1_0089;2.0;7.0
AP1_0001;LP1_0090;2.0;8.0
AP1_0001;LP1_0091;2.0;7.0
AP1_0001;LP1_0092;2.0;7.0
AP1_0001;LP1_0093;2.0;9.0
AP1_0001;LP1_0094;2.0;8.0
AP1_0001;LP1_0095;2.0;4.0
AP1_0001;LP1_0096;2.0;6.0
AP1_0001;LP1_0097;5.0;14.0
AP1_0001;LP1_0098;2.0;7.0
AP1_0001;LP1_0099;2.0;7.0
AP1_0001;LP1_0100;2.0;8.0
AP1_0001;LP1_0101;2.0;7.0
AP1_0001;LP1_0102;2.0;8.0
AP1_0001;LP1_0103;2.0;7.0
AP1_0001;LP1_0104;2.0;8.0
AP1_0001;LP1_0105;2.0;8.0
AP1_0001;LP1_0106;2.0;8.0
AP1_0001;LP1_0107;2.0;7.0
AP1_0001;LP1_0108;2.0;7.0
AP1_0001;LP1_0109;2.0;8.0
AP1_0001;LP1_0110;2.0;8.0
AP1_0001;LP1_0111;2.0;8.0
AP1_0001;LP1_0112;2.0;7.0
AP1_0001;LP1_0113;2.0;7.0
AP1_0001;LP1_0114;2.0;7.0
AP1_0001;LP1_0115;2.0;9.0
AP1_0001;LP1_0116;2.0;6.0
AP1_0001;LP1_0117;2.0;7.0
AP1_0001;LP1_0118;2.0;7.0
AP1_0001;LP1_0119;2.0;7.0
AP1_0001;LP1_0120;2.0;8.0
AP1_0001;LP1_0121;2.0;7.0
AP1_0001;LP1_0122;2.0;9.0
AP1_0001;LP1_0123;2.0;8.0
AP1_0001;LP1_0124;2.0;9.0
AP1_0001;LP1_0125;2.0;6.0
AP1_0001;LP1_0126;2.0;8.0
AP1_0001;LP1_0127;2.0;4.0
AP1_0001;LP1_0128;2.0;8.0
AP1_0001;LP1_0129;2.0;7.0
AP1_0001;LP1_0130;2.0;8.0
AP1_0001;LP1_0131;2.0;4.0
AP1_0001;LP1_0132;2.0;8.0
AP1_0001;LP1_0133;2.0;8.0
AP1_0001;LP1_0134;2.0;7.0
AP1_0001;LP1_0135;2.0;7.0
AP1_0001;LP1_0136;2.0;9.0
AP1_0001;LP1_0137;2.0;9.0
AP1_0001;LP1_0138;2.0;7.0
AP1_0001;LP1_0139;2.0;9.0
AP1_0001;LP1_0140;2.0;7.0
AP1_0001;LP1_0141;2.0;7.0
AP1_0001;LP1_0142;2.0;8.0
AP1_0001;LP1_0143;2.0;8.0
AP1_0001;LP1_0144;2.0;7.0
AP1_0001;LP1_0145;2.0;9.0
AP1_0001;LP1_0146;2.0;5.0
AP1_0001;LP1_0147;2.0;8.0
AP1_0001;LP1_0148;2.0;9.0
AP1_0001;LP1_0149;2.0;9.0
AP1_0001;MP1_0000;2.0;10.0
AP1_0001;MP1_0001;2.0;9.0
AP1_0001;MP1_0002;2.0;8.0
AP1_0001;MP1_0003;2.0;10.0
AP1_0001;MP1_0004;1.0;7.0
AP1_0001;MP1_0005;1.0;7.0
AP1_0001;MP1_0006;0.0;8.0
AP1_0001;MP1_0007;3.0;12.0
AP1_0001;MP1_0008;2.0;11.0
AP1_0001;MP1_0009;2.0;6.0
AP1_0001;MP1_0010;2.0;12.0
AP1_0001;MP1_0011;0.0;7.0
AP1_0001;MP1_0012;2.0;10.0
AP1_0001;MP1_0013;2.0;10.0
AP1_0001;MP1_0014;2.0;7.0
AP1_0001;MP1_0015;1.0;7.0
AP1_0001;MP1_0016;2.0;14.0
AP1_0001;MP1_0017;2.0;10.0
AP1_0001;MP1_0018;2.0;11.0
AP1_0001;MP1_0019;2.0;8.0
AP1_0001;MP1_0020;5.0;11.0
AP1_0001;MP1_0021;2.0;9.0
AP1_0001;MP1_0022;2.0;8.0
AP1_0001;MP1_0023;4.0;14.0
AP1_0001;MP1_0024;2.0;9.0
AP1_0001;MP1_0025;3.0;14.0
AP1_0001;MP1_0026;2.0;7.0
AP1_0001;MP1_0027;5.0;21.0
AP1_0001;MP1_0028;2.0;10.0
AP1_0001;MP1_0029;2.0;10.0
AP1_0001;MP1_0030;2.0;12.0
AP1_0001;MP1_0031;4.0;13.0
AP1_0001;MP1_0032;2.0;9.0
AP1_0001;MP1_0033;2.0;10.0
AP1_0001;MP1_0034;2.0;10.0
AP1_0001;MP1_0035;4.0;13.0
AP1_0001;MP1_0036;2.0;11.0
AP1_0001;MP1_0037;2.0;7.0
AP1_0001;MP1_0038;2.0;8.0
AP1_0001;MP1_0039;1.0;8.0
AP1_0001;MP1_0040;2.0;7.0
AP1_0001;MP1_0041;2.0;10.0
AP1_0001;MP1_0042;2.0;11.0
AP1_0001;MP1_0043;1.0;8.0
AP1_0001;MP1_0044;2.0;10.0
AP1_0001;MP1_0045;0.0;9.0
AP1_0001;MP1_0046;1.0;7.0
AP1_0001;MP1_0047;2.0;12.0
AP1_0001;MP1_0048;2.0;9.0
AP1_0001;MP1_0049;2.0;9.0
AP1_0001;MP1_0050;2.0;8.0
AP1_0001;MP1_0051;2.0;10.0
AP1_0001;MP1_0052;2.0;10.0
AP1_0001;MP1_0053;0.0;9.0
AP1_0001;MP1_0054;1.0;7.0
AP1_0001;MP1_0055;1.0;8.0
AP1_0001;MP1_0056;3.0;11.0
AP1_0001;MP1_0057;1.0;9.0
AP1_0001;MP1_0058;2.0;11.0
AP1_0001;MP1_0059;2.0;12.0
AP1_0001;MP1_0060;2.0;8.0
AP1_0001;MP1_0061;1.0;8.0
AP1_0001;MP1_0062;2.0;10.0
AP1_0001;MP1_0063;2.0;8.0
AP1_0001;MP1_0064;2.0;10.0
AP1_0001;MP1_0065;2.0;8.0
AP1_0001;MP1_0066;2.0;8.0
AP1_0001;MP1_0067;0.0;9.0
AP1_0001;MP1_0068;2.0;8.0
AP1_0001;MP1_0069;2.0;8.0
AP1_0001;MP1_0070;1.0;8.0
AP1_0001;MP1_0071;2.0;10.0
AP1_0001;MP1_0072;3.0;12.0
AP1_0001;MP1_0073;2.0;9.0
AP1_0001;MP1_0074;3.0;14.0
AP1_0001;MP1_0075;2.0;12.0
AP1_0001;MP1_0076;0.0;8.0
AP1_0001;MP1_0077;2.0;8.0
AP1_0001;MP1_0078;2.0;8.0
AP1_0001;MP1_0079;3.0;14.0
AP1_0001;MP1_0080;2.0;13.0
AP1_0001;MP1_0081;3.0;20.0
AP1_0001;MP1_0082;2.0;11.0
AP1_0001;MP1_0083;2.0;13.0
AP1_0001;MP1_0084;3.0;11.0
AP1_0001;MP1_0085;2.0;10.0
AP1_0001;MP1_0086;3.0;14.0
AP1_0001;MP1_0087;2.0;12.0
AP1_0001;MP1_0088;2.0;10.0
AP1_0001;MP1_0089;3.0;14.0
AP1_0001;MP1_0090;2.0;10.0
AP1_0001;MP1_0091;3.0;16.0
AP1_0001;MP1_0092;2.0;9.0
AP1_0001;MP1_0093;2.0;8.0
AP1_0001;MP1_0094;2.0;9.0
AP1_0001;MP1_0095;1.0;10.0
AP1_0001;MP1_0096;1.0;9.0
AP1_0001;MP1_0097;2.0;9.0
AP1_0001;MP1_0098;2.0;8.0
AP1_0001;MP1_0099;2.0;12.0
AP1_0001;MP1_0100;2.0;8.0
AP1_0001;MP1_0101;4.0;13.0
AP1_0001;MP1_0102;4.0;14.0
AP1_0001;MP1_0103;2.0;8.0
AP1_0001;MP1_0104;1.0;8.0
AP1_0001;MP1_0105;3.0;13.0
AP1_0001;MP1_0106;2.0;8.0
AP1_0001;MP1_0107;1.0;8.0
AP1_0001;MP1_0108;4.0;14.0
AP1_0001;MP1_0109;2.0;12.0
AP1_0001;MP1_0110;2.0;8.0
AP1_0001;MP1_0111;2.0;11.0
AP1_0001;MP1_0112;4.0;12.0
AP1_0001;MP1_0113;2.0;11.0
AP1_0001;MP1_0114;2.0;13.0
AP1_0001;MP1_0115;2.0;9.0
AP1_0001;MP1_0116;2.0;12.0
AP1_0001;MP1_0117;1.0;8.0
AP1_0001;MP1_0118;2.0;9.0
AP1_0001;MP1_0119;1.0;8.0
AP1_0001;MP1_0120;2.0;8.0
AP1_0001;MP1_0121;2.0;14.0
AP1_0001;MP1_0122;1.0;10.0
AP1_0001;MP1_0123;2.0;9.0
AP1_0001;MP1_0124;1.0;9.0
AP1_0001;MP1_0125;1.0;8.0
AP1_0001;MP1_0126;2.0;10.0
AP1_0001;MP1_0127;1.0;8.0
AP1_0001;MP1_0128;3.0;14.0
AP1_0001;MP1_0129;1.0;9.0
AP1_0001;MP1_0130;2.0;11.0
AP1_0001;MP1_0131;2.0;13.0
AP1_0001;MP1_0132;1.0;10.0
AP1_0001;MP1_0133;2.0;9.0
AP1_0001;MP1_0134;2.0;15.0
AP1_0001;MP1_0135;2.0;11.0
AP1_0001;MP1_0136;1.0;8.0
AP1_0001;MP1_0137;0.0;8.0
AP1_0001;MP1_0138;2.0;9.0
AP1_0001;MP1_0139;2.0;11.0
AP1_0001;MP1_0140;2.0;9.0
AP1_0001;MP1_0141;3.0;16.0
AP1_0001;MP1_0142;2.0;11.0
AP1_0001;MP1_0143;2.0;8.0
AP1_0001;MP1_0144;1.0;8.0
AP1_0001;MP1_0145;0.0;11.0
AP1_0001;MP1_0146;1.0;9.0
AP1_0001;MP1_0147;2.0;10.0
AP1_0001;MP1_0148;2.0;9.0
AP1_0001;MP1_0149;1.0;8.0
AP1_0001;NP1_0000;3.0;6.0
AP1_0001;NP1_0001;3.0;11.0
AP1_0001;NP1_0002;3.0;6.0
AP1_0001;NP1_0003;2.0;10.0
AP1_0001;NP1_0004;2.0;10.0
AP1_0001;NP1_0005;2.0;9.0
AP1_0001;NP1_0006;2.0;10.0
AP1_0001;NP1_0007;2.0;12.0
AP1_0001;NP1_0008;2.0;11.0
AP1_0001;NP1_0009;2.0;12.0
AP1_0001;NP1_0010;2.0;10.0
AP1_0001;NP1_0011;2.0;10.0
AP1_0001;NP1_0012;2.0;11.0
AP1_0001;NP1_0013;2.0;10.0
AP1_0001;NP1_0014;2.0;12.0
AP1_0001;NP1_0015;2.0;10.0
AP1_0001;NP1_0016;2.0;10.0
AP1_0001;NP1_0017;3.0;8.0
AP1_0001;NP1_0018;2.0;9.0
AP1_0001;NP1_0019;2.0;10.0
AP1_0001;NP1_0020;3.0;6.0
AP1_0001;NP1_0021;2.0;10.0
AP1_0001;NP1_0022;2.0;12.0
AP1_0001;NP1_0023;3.0;7.0
AP1_0001;NP1_0024;2.0;12.0
AP1_0001;NP1_0025;2.0;10.0
AP1_0001;NP1_0026;2.0;10.0
AP1_0001;NP1_0027;2.0;10.0
AP1_0001;NP1_0028;3.0;7.0
AP1_0001;NP1_0029;2.0;13.0
AP1_0001;NP1_0030;2.0;12.0
AP1_0001;NP1_0031;2.0;11.0
AP1_0001;NP1_0032;2.0;10.0
AP1_0001;NP1_0033;2.0;11.0
AP1_0001;NP1_0034;2.0;10.0
AP1_0001;NP1_0035;3.0;7.0
AP1_0001;NP1_0036;2.0;10.0
AP1_0001;NP1_0037;3.0;6.0
AP1_0001;NP1_0038;2.0;11.0
AP1_0001;NP1_0039;2.0;11.0
AP1_0001;NP1_0040;2.0;12.0
AP1_0001;NP1_0041;2.0;12.0
AP1_0001;NP1_0042;2.0;12.0
AP1_0001;NP1_0043;2.0;14.0
AP1_0001;NP1_0044;2.0;12.0
AP1_0001;NP1_0045;2.0;10.0
AP1_0001;NP1_0046;3.0;6.0
AP1_0001;NP1_0047;3.0;7.0
AP1_0001;NP1_0048;2.0;11.0
AP1_0001;NP1_0049;2.0;10.0
AP1_0001;NP1_0050;2.0;11.0
AP1_0001;NP1_0051;2.0;11.0
AP1_0001;NP1_0052;2.0;11.0
AP1_0001;NP1_0053;3.0;6.0
AP1_0001;NP1_0054;2.0;11.0
AP1_0001;NP1_0055;2.0;11.0
AP1_0001;NP1_0056;3.0;7.0
AP1_0001;NP1_0057;2.0;17.0
AP1_0001;NP1_0058;2.0;11.0
AP1_0001;NP1_0059;2.0;11.0
AP1_0001;NP1_0060;2.0;12.0
AP1_0001;NP1_0061;2.0;13.0
AP1_0001;NP1_0062;2.0;11.0
AP1_0001;NP1_0063;3.0;7.0
AP1_0001;NP1_0064;2.0;12.0
AP1_0001;NP1_0065;2.0;12.0
AP1_0001;NP1_0066;2.0;8.0
AP1_0001;NP1_0067;2.0;12.0
AP1_0001;NP1_0068;2.0;12.0
AP1_0001;NP1_0069;2.0;11.0
AP1_0001;NP1_0070;3.0;7.0
AP1_0001;NP1_0071;2.0;12.0
AP1_0001;NP1_0072;2.0;9.0
AP1_0001;NP1_0073;2.0;11.0
AP1_0001;NP1_0074;2.0;11.0
AP1_0001;NP1_0075;2.0;12.0
AP1_0001;NP1_0076;2.0;9.0
AP1_0001;NP1_0077;2.0;11.0
AP1_0001;NP1_0078;2.0;11.0
AP1_0001;NP1_0079;2.0;11.0
AP1_0001;NP1_0080;3.0;7.0
AP1_0001;NP1_0081;2.0;11.0
AP1_0001;NP1_0082;3.0;7.0
AP1_0001;NP1_0083;2.0;10.0
AP1_0001;NP1_0084;2.0;9.0
AP1_0001;NP1_0085;2.0;13.0
AP1_0001;NP1_0086;2.0;12.0
AP1_0001;NP1_0087;3.0;7.0
AP1_0001;NP1_0088;2.0;12.0
AP1_0001;NP1_0089;2.0;10.0
AP1_0001;NP1_0090;1.0;9.0
AP1_0001;NP1_0091;3.0;7.0
AP1_0001;NP1_0092;2.0;12.0
AP1_0001;NP1_0093;2.0;11.0
AP1_0001;NP1_0094;2.0;10.0
AP1_0001;NP1_0095;2.0;12.0
AP1_0001;NP1_0096;2.0;11.0
AP1_0001;NP1_0097;2.0;11.0
AP1_0001;NP1_0098;2.0;12.0
AP1_0001;NP1_0099;2.0;13.0
AP1_0001;NP1_0100;2.0;12.0
AP1_0001;NP1_0101;2.0;12.0
AP1_0001;NP1_0102;2.0;13.0
AP1_0001;NP1_0103;3.0;7.0
AP1_0001;NP1_0104;3.0;6.0
AP1_0001;NP1_0105;2.0;9.0
AP1_0001;NP1_0106;2.0;12.0
AP1_0001;NP1_0107;2.0;10.0
AP1_0001;NP1_0108;2.0;12.0
AP1_0001;NP1_0109;2.0;11.0
AP1_0001;NP1_0110;2.0;11.0
AP1_0001;NP1_0111;2.0;9.0
AP1_0001;NP1_0112;2.0;13.0
AP1_0001;NP1_0113;3.0;6.0
AP1_0001;NP1_0114;2.0;12.0
AP1_0001;NP1_0115;2.0;11.0
AP1_0001;NP1_0116;2.0;11.0
AP1_0001;NP1_0117;2.0;12.0
AP1_0001;NP1_0118;2.0;13.0
AP1_0001;NP1_0119;3.0;7.0
AP1_0001;NP1_0120;2.0;13.0
AP1_0001;NP1_0121;2.0;11.0
AP1_0001;NP1_0122;2.0;12.0
AP1_0001;NP1_0123;2.0;13.0
AP1_0001;NP1_0124;2.0;11.0
AP1_0001;NP1_0125;2.0;14.0
AP1_0001;NP1_0126;2.0;11.0
AP1_0001;NP1_0127;3.0;7.0
AP1_0001;NP1_0128;2.0;11.0
AP1_0001;NP1_0129;2.0;12.0
AP1_0001;NP1_0130;2.0;9.0
AP1_0001;NP1_0131;2.0;14.0
AP1_0001;NP1_0132;2.0;13.0
AP1_0001;NP1_0133;2.0;12.0
AP1_0001;NP1_0134;2.0;11.0
AP1_0001;NP1_0135;2.0;11.0
AP1_0001;NP1_0136;2.0;10.0
AP1_0001;NP1_0137;2.0;14.0
AP1_0001;NP1_0138;2.0;12.0
AP1_0001;NP1_0139;2.0;9.0
AP1_0001;NP1_0140;2.0;10.0
AP1_0001;NP1_0141;2.0;11.0
AP1_0001;NP1_0142;2.0;11.0
AP1_0001;NP1_0143;2.0;12.0
AP1_0001;NP1_0144;2.0;11.0
AP1_0001;NP1_0145;2.0;12.0
AP1_0001;NP1_0146;2.0;11.0
AP1_0001;NP1_0147;2.0;14.0
AP1_0001;NP1_0148;3.0;7.0
AP1_0001;NP1_0149;2.0;13.0
AP1_0001;TP1_0000;5.0;20.0
AP1_0001;TP1_0001;2.0;9.0
AP1_0001;TP1_0002;2.0;11.0
AP1_0001;TP1_0003;2.0;11.0
AP1_0001;TP1_0004;2.0;8.0
AP1_0001;TP1_0005;3.0;16.0
AP1_0001;TP1_0006;3.0;15.0
AP1_0001;TP1_0007;2.0;9.0
AP1_0001;TP1_0008;2.0;11.0
AP1_0001;TP1_0009;2.0;11.0
AP1_0001;TP1_0010;2.0;12.0
AP1_0001;TP1_0011;2.0;15.0
AP1_0001;TP1_0012;5.0;13.0
AP1_0001;TP1_0013;2.0;11.0
AP1_0001;TP1_0014;2.0;11.0
AP1_0001;TP1_0015;2.0;9.0
AP1_0001;TP1_0016;2.0;10.0
AP1_0001;TP1_0017;5.0;18.0
AP1_0001;TP1_0018;2.0;11.0
AP1_0001;TP1_0019;2.0;13.0
AP1_0001;TP1_0020;2.0;12.0
AP1_0001;TP1_0021;3.0;18.0
AP1_0001;TP1_0022;2.0;13.0
AP1_0001;TP1_0023;2.0;10.0
AP1_0001;TP1_0024;3.0;16.0
AP1_0001;TP1_0025;2.0;12.0
AP1_0001;TP1_0026;2.0;9.0
AP1_0001;TP1_0027;3.0;12.0
AP1_0001;TP1_0028;2.0;12.0
AP1_0001;TP1_0029;2.0;11.0
AP1_0001;TP1_0030;3.0;18.0
AP1_0001;TP1_0031;3.0;17.0
AP1_0001;TP1_0032;2.0;10.0
AP1_0001;TP1_0033;3.0;13.0
AP1_0001;TP1_0034;2.0;11.0
AP1_0001;TP1_0035;2.0;11.0
AP1_0001;TP1_0036;2.0;12.0
AP1_0001;TP1_0037;3.0;17.0
AP1_0001;TP1_0038;2.0;13.0
AP1_0001;TP1_0039;2.0;10.0
AP1_0001;TP1_0040;2.0;12.0
AP1_0001;TP1_0041;2.0;12.0
AP1_0001;TP1_0042;2.0;10.0
AP1_0001;TP1_0043;2.0;12.0
AP1_0001;TP1_0044;3.0;12.0
AP1_0001;TP1_0045;2.0;14.0
AP1_0001;TP1_0046;2.0;12.0
AP1_0001;TP1_0047;2.0;15.0
AP1_0001;TP1_0048;3.0;13.0
AP1_0001;TP1_0049;2.0;12.0
AP1_0001;TP1_0050;2.0;12.0
AP1_0001;TP1_0051;2.0;13.0
AP1_0001;TP1_0052;3.0;14.0
AP1_0001;TP1_0053;2.0;11.0
AP1_0001;TP1_0054;2.0;12.0
AP1_0001;TP1_0055;2.0;13.0
AP1_0001;TP1_0056;3.0;19.0
AP1_0001;TP1_0057;3.0;14.0
AP1_0001;TP1_0058;3.0;19.0
AP1_0001;TP1_0059;3.0;12.0
AP1_0001;TP1_0060;3.0;20.0
AP1_0001;TP1_0061;3.0;16.0
AP1_0001;TP1_0062;2.0;13.0
AP1_0001;TP1_0063;2.0;9.0
AP1_0001;TP1_0064;1.0;12.0
AP1_0001;TP1_0065;2.0;12.0
AP1_0001;TP1_0066;2.0;10.0
AP1_0001;TP1_0067;3.0;19.0
AP1_0001;TP1_0068;2.0;10.0
AP1_0001;TP1_0069;5.0;13.0
AP1_0001;TP1_0070;2.0;11.0
AP1_0001;TP1_0071;3.0;18.0
AP1_0001;TP1_0072;2.0;13.0
AP1_0001;TP1_0073;2.0;15.0
AP1_0001;TP1_0074;3.0;8.0
AP1_0001;TP1_0075;2.0;11.0
AP1_0001;TP1_0076;2.0;11.0
AP1_0001;TP1_0077;3.0;14.0
AP1_0001;TP1_0078;2.0;10.0
AP1_0001;TP1_0079;2.0;10.0
AP1_0001;TP1_0080;2.0;14.0
AP1_0001;TP1_0081;2.0;12.0
AP1_0001;TP1_0082;2.0;10.0
AP1_0001;TP1_0083;3.0;19.0
AP1_0001;TP1_0084;2.0;13.0
AP1_0001;TP1_0085;2.0;15.0
AP1_0001;TP1_0086;2.0;12.0
AP1_0001;TP1_0087;2.0;15.0
AP1_0001;TP1_0088;2.0;14.0
AP1_0001;TP1_0089;2.0;10.0
AP1_0001;TP1_0090;2.0;11.0
AP1_0001;TP1_0091;2.0;16.0
AP1_0001;TP1_0092;3.0;15.0
AP1_0001;TP1_0093;3.0;19.0
AP1_0001;TP1_0094;3.0;19.0
AP1_0001;TP1_0095;2.0;13.0
AP1_0001;TP1_0096;2.0;14.0
AP1_0001;TP1_0097;2.0;12.0
AP1_0001;TP1_0098;2.0;13.0
AP1_0001;TP1_0099;2.0;11.0
AP1_0001;TP1_0100;2.0;15.0
AP1_0001;TP1_0101;2.0;10.0
AP1_0001;TP1_0102;3.0;14.0
AP1_0001;TP1_0103;2.0;10.0
AP1_0001;TP1_0104;3.0;19.0
AP1_0001;TP1_0105;2.0;12.0
AP1_0001;TP1_0106;2.0;13.0
AP1_0001;TP1_0107;2.0;12.0
AP1_0001;TP1_0108;2.0;11.0
AP1_0001;TP1_0109;3.0;17.0
AP1_0001;TP1_0110;3.0;21.0
AP1_0001;TP1_0111;2.0;14.0
AP1_0001;TP1_0112;2.0;15.0
AP1_0001;TP1_0113;2.0;11.0
AP1_0001;TP1_0114;3.0;18.0
AP1_0001;TP1_0115;2.0;12.0
AP1_0001;TP1_0116;2.0;14.0
AP1_0001;TP1_0117;2.0;14.0
AP1_0001;TP1_0118;3.0;14.0
AP1_0001;TP1_0119;2.0;11.0
AP1_0001;TP1_0120;2.0;11.0
AP1_0001;TP1_0121;2.0;11.0
AP1_0001;TP1_0122;3.0;15.0
AP1_0001;TP1_0123;3.0;13.0
AP1_0001;TP1_0124;2.0;15.0
AP1_0001;TP1_0125;2.0;15.0
AP1_0001;TP1_0126;2.0;12.0
AP1_0001;TP1_0127;3.0;14.0
AP1_0001;TP1_0128;3.0;19.0
AP1_0001;TP1_0129;5.0;23.0
AP1_0001;TP1_0130;2.0;12.0
AP1_0001;TP1_0131;2.0;11.0
AP1_0001;TP1_0132;2.0;13.0
AP1_0001;TP1_0133;2.0;12.0
AP1_0001;TP1_0134;2.0;10.0
AP1_0001;TP1_0135;2.0;15.0
AP1_0001;TP1_0136;2.0;14.0
AP1_0001;TP1_0137;1.0;11.0
AP1_0001;TP1_0138;2.0;11.0
AP1_0001;TP1_0139;2.0;16.0
AP1_0001;TP1_0140;2.0;14.0
AP1_0001;TP1_0141;3.0;20.0
AP1_0001;TP1_0142;2.0;11.0
AP1_0001;TP1_0143;2.0;12.0
AP1_0001;TP1_0144;3.0;19.0
AP1_0001;TP1_0145;3.0;24.0
AP1_0001;TP1_0146;3.0;13.0
AP1_0001;TP1_0147;3.0;15.0
AP1_0001;TP1_0148;3.0;22.0
AP1_0001;TP1_0149;3.0;22.0
AP1_0001;VP1_0000;2.0;12.0
AP1_0001;VP1_0001;2.0;13.0
AP1_0001;VP1_0002;2.0;15.0
AP1_0001;VP1_0003;2.0;11.0
AP1_0001;VP1_0004;2.0;6.0
AP1_0001;VP1_0005;2.0;13.0
AP1_0001;VP1_0006;2.0;15.0
AP1_0001;VP1_0007;2.0;10.0
AP1_0001;VP1_0008;2.0;10.0
AP1_0001;VP1_0009;2.0;12.0
AP1_0001;VP1_0010;2.0;12.0
AP1_0001;VP1_0011;2.0;13.0
AP1_0001;VP1_0012;2.0;13.0
AP1_0001;VP1_0013;2.0;13.0
AP1_0001;VP1_0014;2.0;10.0
AP1_0001;VP1_0015;2.0;14.0
AP1_0001;VP1_0016;2.0;11.0
AP1_0001;VP1_0017;2.0;7.0
AP1_0001;VP1_0018;2.0;17.0
AP1_0001;VP1_0019;2.0;11.0
AP1_0001;VP1_0020;2.0;14.0
AP1_0001;VP1_0021;2.0;12.0
AP1_0001;VP1_0022;2.0;12.0
AP1_0001;VP1_0023;2.0;13.0
AP1_0001;VP1_0024;2.0;10.0
AP1_0001;VP1_0025;2.0;7.0
AP1_0001;VP1_0026;2.0;13.0
AP1_0001;VP1_0027;2.0;12.0
AP1_0001;VP1_0028;2.0;12.0
AP1_0001;VP1_0029;2.0;13.0
AP1_0001;VP1_0030;2.0;15.0
AP1_0001;VP1_0031;2.0;12.0
AP1_0001;VP1_0032;2.0;14.0
AP1_0001;VP1_0033;2.0;7.0
AP1_0001;VP1_0034;2.0;12.0
AP1_0001;VP1_0035;2.0;12.0
AP1_0001;VP1_0036;2.0;12.0
AP1_0001;VP1_0037;2.0;11.0
AP1_0001;VP1_0038;2.0;6.0
AP1_0001;VP1_0039;2.0;14.0
AP1_0001;VP1_0040;2.0;10.0
